iso3,lifespan,scenario,totalnets,target,scenlabel,country
TGO,2.4,2_cd,3409578.5999999996,70,NA,Togo
TGO,2.4,3_routine,1704789.2999999998,70,NA,Togo
TGO,2.4,3_mass,5261198.888888889,70,NA,Togo
TGO,2.4,3_cd,189429.97,70,NA,Togo
TGO,2.4,4_routine,1704789.2999999998,70,NA,Togo
TGO,2.4,4_mass,5570681.176470588,70,NA,Togo
TGO,2.4,4_cd,0,70,NA,Togo
TGO,2.4,5_routine,1704789.2999999998,70,NA,Togo
TGO,2.4,5_mass,9471498.5,70,NA,Togo
TGO,2.4,5_cd,0,70,NA,Togo
TGO,2.4,6_routine,1704789.2999999998,70,NA,Togo
TGO,2.4,6_mass,10523887.222222222,70,NA,Togo
TGO,2.4,6_cd,0,70,NA,Togo
TZA,2.1,0,52540677.18666667,70,Mass campaigns: Every 3 years using pop/1.8,Tanzania
TZA,2.1,2,42861868.400000006,70,CD: Annual distributions,Tanzania
TZA,2.1,3,58255938.46666667,70,CD: Between mass campaigns,Tanzania
TZA,2.1,4,63878424.805714294,70,Mass campaigns: Every 3 years using tailored approach,Tanzania
TZA,2.1,5,84299326.52,70,Mass campaigns: Every 2 years using tailored approach,Tanzania
TZA,2.1,6,92237189.40888889,70,Mass campaigns: Every 2 years using pop/1.8,Tanzania
TZA,2.1,0_routine,12858560.52,70,NA,Tanzania
TZA,2.1,0_mass,39682116.666666664,70,NA,Tanzania
TZA,2.1,0_cd,0,70,NA,Tanzania
TZA,2.1,2_routine,12858560.52,70,NA,Tanzania
TZA,2.1,2_mass,0,70,NA,Tanzania
TZA,2.1,2_cd,30003307.880000003,70,NA,Tanzania
TZA,2.1,3_routine,12858560.52,70,NA,Tanzania
TZA,2.1,3_mass,39682116.666666664,70,NA,Tanzania
TZA,2.1,3_cd,5715261.279999999,70,NA,Tanzania
TZA,2.1,4_routine,12858560.52,70,NA,Tanzania
TZA,2.1,4_mass,51019864.28571429,70,NA,Tanzania
TZA,2.1,4_cd,0,70,NA,Tanzania
TZA,2.1,5_routine,12858560.52,70,NA,Tanzania
TZA,2.1,5_mass,71440766,70,NA,Tanzania
TZA,2.1,5_cd,0,70,NA,Tanzania
TZA,2.1,6_routine,12858560.52,70,NA,Tanzania
TZA,2.1,6_mass,79378628.8888889,70,NA,Tanzania
TZA,2.1,6_cd,0,70,NA,Tanzania
UGA,1.7,0,37724086.008888885,70,Mass campaigns: Every 3 years using pop/1.8,Uganda
UGA,1.7,2,36930408.48,70,CD: Annual distributions,Uganda
UGA,1.7,3,50035129.728888884,70,CD: Between mass campaigns,Uganda
UGA,1.7,4,73338440.87,70,Mass campaigns: Every 3 years using tailored approach,Uganda
UGA,1.7,5,60528617.62,70,Mass campaigns: Every 2 years using tailored approach,Uganda
UGA,1.7,6,66228174.89777777,70,Mass campaigns: Every 2 years using pop/1.8,Uganda
UGA,1.7,0_routine,9232602.12,70,NA,Uganda
UGA,1.7,0_mass,28491483.888888888,70,NA,Uganda
UGA,1.7,0_cd,0,70,NA,Uganda
UGA,1.7,2_routine,9232602.12,70,NA,Uganda
UGA,1.7,2_mass,0,70,NA,Uganda
UGA,1.7,2_cd,27697806.36,70,NA,Uganda
UGA,1.7,3_routine,9232602.12,70,NA,Uganda
UGA,1.7,3_mass,28491483.888888888,70,NA,Uganda
UGA,1.7,3_cd,12311043.719999999,70,NA,Uganda
UGA,1.7,4_routine,9232602.12,70,NA,Uganda
UGA,1.7,4_mass,64105838.75,70,NA,Uganda
UGA,1.7,4_cd,0,70,NA,Uganda
UGA,1.7,5_routine,9232602.12,70,NA,Uganda
UGA,1.7,5_mass,51296015.5,70,NA,Uganda
UGA,1.7,5_cd,0,70,NA,Uganda
UGA,1.7,6_routine,9232602.12,70,NA,Uganda
UGA,1.7,6_mass,56995572.777777776,70,NA,Uganda
UGA,1.7,6_cd,0,70,NA,Uganda
ZMB,1.3,0,15967058.644444443,70,Mass campaigns: Every 3 years using pop/1.8,Zambia
ZMB,1.3,2,20840822.4,70,CD: Annual distributions,Zambia
ZMB,1.3,3,25953806.304444443,70,CD: Between mass campaigns,Zambia
ZMB,1.3,4,76264080.86666667,70,Mass campaigns: Every 3 years using tailored approach,Zambia
ZMB,1.3,5,34922398.48571429,70,Mass campaigns: Every 2 years using tailored approach,Zambia
ZMB,1.3,6,28030233.088888887,70,Mass campaigns: Every 2 years using pop/1.8,Zambia
ZMB,1.3,0_routine,3907654.2,70,NA,Zambia
ZMB,1.3,0_mass,12059404.444444444,70,NA,Zambia
ZMB,1.3,0_cd,0,70,NA,Zambia
ZMB,1.3,2_routine,3907654.2,70,NA,Zambia
ZMB,1.3,2_mass,0,70,NA,Zambia
ZMB,1.3,2_cd,16933168.2,70,NA,Zambia
ZMB,1.3,3_routine,3907654.2,70,NA,Zambia
ZMB,1.3,3_mass,12059404.444444444,70,NA,Zambia
ZMB,1.3,3_cd,9986747.66,70,NA,Zambia
ZMB,1.3,4_routine,3907654.2,70,NA,Zambia
ZMB,1.3,4_mass,72356426.66666667,70,NA,Zambia
ZMB,1.3,4_cd,0,70,NA,Zambia
ZMB,1.3,5_routine,3907654.2,70,NA,Zambia
ZMB,1.3,5_mass,31014744.285714287,70,NA,Zambia
ZMB,1.3,5_cd,0,70,NA,Zambia
ZMB,1.3,6_routine,3907654.2,70,NA,Zambia
ZMB,1.3,6_mass,24122578.888888888,70,NA,Zambia
ZMB,1.3,6_cd,0,70,NA,Zambia
ZWE,2.8,0,12780567.99111111,70,Mass campaigns: Every 3 years using pop/1.8,Zimbabwe
ZWE,2.8,2,8340351.680000001,70,CD: Annual distributions,Zimbabwe
ZWE,2.8,3,12780567.99111111,70,CD: Between mass campaigns,Zimbabwe
ZWE,2.8,4,11815274.379999999,70,Mass campaigns: Every 3 years using tailored approach,Zimbabwe
ZWE,2.8,5,20503588.38,70,Mass campaigns: Every 2 years using tailored approach,Zimbabwe
ZWE,2.8,6,22434250.21333333,70,Mass campaigns: Every 2 years using pop/1.8,Zimbabwe
ZWE,2.8,0_routine,3127631.88,70,NA,Zimbabwe
ZWE,2.8,0_mass,9652936.11111111,70,NA,Zimbabwe
ZWE,2.8,0_cd,0,70,NA,Zimbabwe
ZWE,2.8,2_routine,3127631.88,70,NA,Zimbabwe
ZWE,2.8,2_mass,0,70,NA,Zimbabwe
ZWE,2.8,2_cd,5212719.800000001,70,NA,Zimbabwe
ZWE,2.8,3_routine,3127631.88,70,NA,Zimbabwe
ZWE,2.8,3_mass,9652936.11111111,70,NA,Zimbabwe
ZWE,2.8,3_cd,0,70,NA,Zimbabwe
ZWE,2.8,4_routine,3127631.88,70,NA,Zimbabwe
ZWE,2.8,4_mass,8687642.5,70,NA,Zimbabwe
ZWE,2.8,4_cd,0,70,NA,Zimbabwe
ZWE,2.8,5_routine,3127631.88,70,NA,Zimbabwe
ZWE,2.8,5_mass,17375956.5,70,NA,Zimbabwe
ZWE,2.8,5_cd,0,70,NA,Zimbabwe
ZWE,2.8,6_routine,3127631.88,70,NA,Zimbabwe
ZWE,2.8,6_mass,19306618.333333332,70,NA,Zimbabwe
ZWE,2.8,6_cd,0,70,NA,Zimbabwe
AGO,1.1,0,28645701.564444445,80,Mass campaigns: Every 3 years using pop/1.8,Angola
AGO,1.1,2,45570311.28,80,CD: Annual distributions,Angola
AGO,1.1,3,53575032.764444456,80,CD: Between mass campaigns,Angola
AGO,1.1,4,396438737.12,80,Mass campaigns: Every 3 years using tailored approach,Angola
AGO,1.1,5,84914977.12,80,Mass campaigns: Every 2 years using tailored approach,Angola
AGO,1.1,6,50290906.008888885,80,Mass campaigns: Every 2 years using pop/1.8,Angola
AGO,1.1,0_routine,7010817.120000001,80,NA,Angola
AGO,1.1,0_mass,21634884.444444444,80,NA,Angola
AGO,1.1,0_cd,0,80,NA,Angola
AGO,1.1,2_routine,7010817.120000001,80,NA,Angola
AGO,1.1,2_mass,0,80,NA,Angola
AGO,1.1,2_cd,38559494.160000004,80,NA,Angola
AGO,1.1,3_routine,7010817.120000001,80,NA,Angola
AGO,1.1,3_mass,21634884.444444444,80,NA,Angola
AGO,1.1,3_cd,24929331.200000003,80,NA,Angola
AGO,1.1,4_routine,7010817.120000001,80,NA,Angola
AGO,1.1,4_mass,389427920,80,NA,Angola
AGO,1.1,4_cd,0,80,NA,Angola
AGO,1.1,5_routine,7010817.120000001,80,NA,Angola
AGO,1.1,5_mass,77904160,80,NA,Angola
AGO,1.1,5_cd,0,80,NA,Angola
AGO,1.1,6_routine,7010817.120000001,80,NA,Angola
AGO,1.1,6_mass,43280088.88888889,80,NA,Angola
AGO,1.1,6_cd,0,80,NA,Angola
BDI,1.3,0,10259823.506666666,80,Mass campaigns: Every 3 years using pop/1.8,Burundi
BDI,1.3,2,14646664.899999999,80,CD: Annual distributions,Burundi
BDI,1.3,3,17513686.746666666,80,CD: Between mass campaigns,Burundi
BDI,1.3,4,49004656.84,80,Mass campaigns: Every 3 years using tailored approach,Burundi
BDI,1.3,5,25760418.506666668,80,Mass campaigns: Every 2 years using tailored approach,Burundi
BDI,1.3,6,18010564.617777776,80,Mass campaigns: Every 2 years using pop/1.8,Burundi
BDI,1.3,0_routine,2510856.84,80,NA,Burundi
BDI,1.3,0_mass,7748966.666666666,80,NA,Burundi
BDI,1.3,0_cd,0,80,NA,Burundi
BDI,1.3,2_routine,2510856.84,80,NA,Burundi
BDI,1.3,2_mass,0,80,NA,Burundi
BDI,1.3,2_cd,12135808.059999999,80,NA,Burundi
BDI,1.3,3_routine,2510856.84,80,NA,Burundi
BDI,1.3,3_mass,7748966.666666666,80,NA,Burundi
BDI,1.3,3_cd,7253863.24,80,NA,Burundi
BDI,1.3,4_routine,2510856.84,80,NA,Burundi
BDI,1.3,4_mass,46493800,80,NA,Burundi
BDI,1.3,4_cd,0,80,NA,Burundi
BDI,1.3,5_routine,2510856.84,80,NA,Burundi
BDI,1.3,5_mass,23249561.666666668,80,NA,Burundi
BDI,1.3,5_cd,0,80,NA,Burundi
BDI,1.3,6_routine,2510856.84,80,NA,Burundi
BDI,1.3,6_mass,15499707.777777776,80,NA,Burundi
BDI,1.3,6_cd,0,80,NA,Burundi
BEN,1.1,0,10632143.035555555,80,Mass campaigns: Every 3 years using pop/1.8,Benin
BEN,1.1,2,17780555.279999997,80,CD: Annual distributions,Benin
BEN,1.1,3,20462566.095555555,80,CD: Between mass campaigns,Benin
BEN,1.1,4,147144022.48,80,Mass campaigns: Every 3 years using tailored approach,Benin
BEN,1.1,5,34727598.03555555,80,Mass campaigns: Every 2 years using tailored approach,Benin
BEN,1.1,6,18664815.257777777,80,Mass campaigns: Every 2 years using pop/1.8,Benin
BEN,1.1,0_routine,2602032.4799999995,80,NA,Benin
BEN,1.1,0_mass,8030110.555555555,80,NA,Benin
BEN,1.1,0_cd,0,80,NA,Benin
BEN,1.1,2_routine,2602032.4799999995,80,NA,Benin
BEN,1.1,2_mass,0,80,NA,Benin
BEN,1.1,2_cd,15178522.799999997,80,NA,Benin
BEN,1.1,3_routine,2602032.4799999995,80,NA,Benin
BEN,1.1,3_mass,8030110.555555555,80,NA,Benin
BEN,1.1,3_cd,9830423.06,80,NA,Benin
BEN,1.1,4_routine,2602032.4799999995,80,NA,Benin
BEN,1.1,4_mass,144541990,80,NA,Benin
BEN,1.1,4_cd,0,80,NA,Benin
BEN,1.1,5_routine,2602032.4799999995,80,NA,Benin
BEN,1.1,5_mass,32125565.555555552,80,NA,Benin
BEN,1.1,5_cd,0,80,NA,Benin
BEN,1.1,6_routine,2602032.4799999995,80,NA,Benin
BEN,1.1,6_mass,16062782.777777776,80,NA,Benin
BEN,1.1,6_cd,0,80,NA,Benin
BFA,1.6,0,17975123.164444443,80,Mass campaigns: Every 3 years using pop/1.8,Burkina Faso
BFA,1.6,2,19062566.12,80,CD: Annual distributions,Burkina Faso
BFA,1.6,3,25307218.714444444,80,CD: Between mass campaigns,Burkina Faso
BFA,1.6,4,39308946.57714286,80,Mass campaigns: Every 3 years using tailored approach,Burkina Faso
BFA,1.6,5,30125704.77263158,80,Mass campaigns: Every 2 years using tailored approach,Burkina Faso
BFA,1.6,6,31554963.164444443,80,Mass campaigns: Every 2 years using pop/1.8,Burkina Faso
BFA,1.6,0_routine,4399053.72,80,NA,Burkina Faso
BFA,1.6,0_mass,13576069.444444444,80,NA,Burkina Faso
BFA,1.6,0_cd,0,80,NA,Burkina Faso
BFA,1.6,2_routine,4399053.72,80,NA,Burkina Faso
BFA,1.6,2_mass,0,80,NA,Burkina Faso
BFA,1.6,2_cd,14663512.4,80,NA,Burkina Faso
BFA,1.6,3_routine,4399053.72,80,NA,Burkina Faso
BFA,1.6,3_mass,13576069.444444444,80,NA,Burkina Faso
BFA,1.6,3_cd,7332095.55,80,NA,Burkina Faso
BFA,1.6,4_routine,4399053.72,80,NA,Burkina Faso
BFA,1.6,4_mass,34909892.85714286,80,NA,Burkina Faso
BFA,1.6,4_cd,0,80,NA,Burkina Faso
BFA,1.6,5_routine,4399053.72,80,NA,Burkina Faso
BFA,1.6,5_mass,25726651.05263158,80,NA,Burkina Faso
BFA,1.6,5_cd,0,80,NA,Burkina Faso
BFA,1.6,6_routine,4399053.72,80,NA,Burkina Faso
BFA,1.6,6_mass,27155909.444444444,80,NA,Burkina Faso
BFA,1.6,6_cd,0,80,NA,Burkina Faso
CAF,1.9,0,4485473.226666667,80,Mass campaigns: Every 3 years using pop/1.8,Central African Republic
CAF,1.9,2,4941007.02,80,CD: Annual distributions,Central African Republic
CAF,1.9,3,6315859.776666667,80,CD: Between mass campaigns,Central African Republic
CAF,1.9,4,8719812.81,80,Mass campaigns: Every 3 years using tailored approach,Central African Republic
CAF,1.9,5,7877211.004444445,80,Mass campaigns: Every 2 years using tailored approach,Central African Republic
CAF,1.9,6,7877211.004444445,80,Mass campaigns: Every 2 years using pop/1.8,Central African Republic
CAF,1.9,0_routine,1098001.56,80,NA,Central African Republic
CAF,1.9,0_mass,3387471.6666666665,80,NA,Central African Republic
CAF,1.9,0_cd,0,80,NA,Central African Republic
CAF,1.9,2_routine,1098001.56,80,NA,Central African Republic
CAF,1.9,2_mass,0,80,NA,Central African Republic
CAF,1.9,2_cd,3843005.46,80,NA,Central African Republic
CAF,1.9,3_routine,1098001.56,80,NA,Central African Republic
CAF,1.9,3_mass,3387471.6666666665,80,NA,Central African Republic
CAF,1.9,3_cd,1830386.5499999998,80,NA,Central African Republic
CAF,1.9,4_routine,1098001.56,80,NA,Central African Republic
CAF,1.9,4_mass,7621811.25,80,NA,Central African Republic
CAF,1.9,4_cd,0,80,NA,Central African Republic
CAF,1.9,5_routine,1098001.56,80,NA,Central African Republic
CAF,1.9,5_mass,6779209.444444444,80,NA,Central African Republic
CAF,1.9,5_cd,0,80,NA,Central African Republic
CAF,1.9,6_routine,1098001.56,80,NA,Central African Republic
CAF,1.9,6_mass,6779209.444444444,80,NA,Central African Republic
CAF,1.9,6_cd,0,80,NA,Central African Republic
CIV,1.7,0,22320454.19333333,80,Mass campaigns: Every 3 years using pop/1.8,Côte d’Ivoire
CIV,1.7,2,26402449.99,80,CD: Annual distributions,Côte d’Ivoire
CIV,1.7,3,33246229.19333333,80,CD: Between mass campaigns,Côte d’Ivoire
CIV,1.7,4,48811405.86,80,Mass campaigns: Every 3 years using tailored approach,Côte d’Ivoire
CIV,1.7,5,43399294.61,80,Mass campaigns: Every 2 years using tailored approach,Côte d’Ivoire
CIV,1.7,6,39184103.637777776,80,Mass campaigns: Every 2 years using pop/1.8,Côte d’Ivoire
CIV,1.7,0_routine,5462575.859999999,80,NA,Côte d’Ivoire
CIV,1.7,0_mass,16857878.333333332,80,NA,Côte d’Ivoire
CIV,1.7,0_cd,0,80,NA,Côte d’Ivoire
CIV,1.7,2_routine,5462575.859999999,80,NA,Côte d’Ivoire
CIV,1.7,2_mass,0,80,NA,Côte d’Ivoire
CIV,1.7,2_cd,20939874.13,80,NA,Côte d’Ivoire
CIV,1.7,3_routine,5462575.859999999,80,NA,Côte d’Ivoire
CIV,1.7,3_mass,16857878.333333332,80,NA,Côte d’Ivoire
CIV,1.7,3_cd,10925775,80,NA,Côte d’Ivoire
CIV,1.7,4_routine,5462575.859999999,80,NA,Côte d’Ivoire
CIV,1.7,4_mass,43348830,80,NA,Côte d’Ivoire
CIV,1.7,4_cd,0,80,NA,Côte d’Ivoire
CIV,1.7,5_routine,5462575.859999999,80,NA,Côte d’Ivoire
CIV,1.7,5_mass,37936718.75,80,NA,Côte d’Ivoire
CIV,1.7,5_cd,0,80,NA,Côte d’Ivoire
CIV,1.7,6_routine,5462575.859999999,80,NA,Côte d’Ivoire
CIV,1.7,6_mass,33721527.777777776,80,NA,Côte d’Ivoire
CIV,1.7,6_cd,0,80,NA,Côte d’Ivoire
CMR,3.5,0,22178015.648888886,80,Mass campaigns: Every 3 years using pop/1.8,Cameroon
CMR,3.5,2,15378148.32,80,CD: Annual distributions,Cameroon
CMR,3.5,3,22178015.648888886,80,CD: Between mass campaigns,Cameroon
CMR,3.5,4,23163335.28941177,80,Mass campaigns: Every 3 years using tailored approach,Cameroon
CMR,3.5,5,35582039.26,80,Mass campaigns: Every 2 years using tailored approach,Cameroon
CMR,3.5,6,38932534.537777774,80,Mass campaigns: Every 2 years using pop/1.8,Cameroon
CMR,3.5,0_routine,5427581.76,80,NA,Cameroon
CMR,3.5,0_mass,16750433.888888888,80,NA,Cameroon
CMR,3.5,0_cd,0,80,NA,Cameroon
CMR,3.5,2_routine,5427581.76,80,NA,Cameroon
CMR,3.5,2_mass,0,80,NA,Cameroon
CMR,3.5,2_cd,9950566.56,80,NA,Cameroon
CMR,3.5,3_routine,5427581.76,80,NA,Cameroon
CMR,3.5,3_mass,16750433.888888888,80,NA,Cameroon
CMR,3.5,3_cd,0,80,NA,Cameroon
CMR,3.5,4_routine,5427581.76,80,NA,Cameroon
CMR,3.5,4_mass,17735753.529411767,80,NA,Cameroon
CMR,3.5,4_cd,0,80,NA,Cameroon
CMR,3.5,5_routine,5427581.76,80,NA,Cameroon
CMR,3.5,5_mass,30154457.5,80,NA,Cameroon
CMR,3.5,5_cd,0,80,NA,Cameroon
CMR,3.5,6_routine,5427581.76,80,NA,Cameroon
CMR,3.5,6_mass,33504952.777777776,80,NA,Cameroon
CMR,3.5,6_cd,0,80,NA,Cameroon
COD,1.4,0,80236033.37333333,80,Mass campaigns: Every 3 years using pop/1.8,Congo - Kinshasa
COD,1.4,2,111284833.56,80,CD: Annual distributions,Congo - Kinshasa
COD,1.4,3,132611899.13333333,80,CD: Between mass campaigns,Congo - Kinshasa
COD,1.4,4,292327400.04,80,Mass campaigns: Every 3 years using tailored approach,Congo - Kinshasa
COD,1.4,5,187509864.6553846,80,Mass campaigns: Every 2 years using tailored approach,Congo - Kinshasa
COD,1.4,6,140878930.04,80,Mass campaigns: Every 2 years using pop/1.8,Congo - Kinshasa
COD,1.4,0_routine,19638500.04,80,NA,Congo - Kinshasa
COD,1.4,0_mass,60597533.33333333,80,NA,Congo - Kinshasa
COD,1.4,0_cd,0,80,NA,Congo - Kinshasa
COD,1.4,2_routine,19638500.04,80,NA,Congo - Kinshasa
COD,1.4,2_mass,0,80,NA,Congo - Kinshasa
COD,1.4,2_cd,91646333.52000001,80,NA,Congo - Kinshasa
COD,1.4,3_routine,19638500.04,80,NA,Congo - Kinshasa
COD,1.4,3_mass,60597533.33333333,80,NA,Congo - Kinshasa
COD,1.4,3_cd,52375865.76,80,NA,Congo - Kinshasa
COD,1.4,4_routine,19638500.04,80,NA,Congo - Kinshasa
COD,1.4,4_mass,272688900,80,NA,Congo - Kinshasa
COD,1.4,4_cd,0,80,NA,Congo - Kinshasa
COD,1.4,5_routine,19638500.04,80,NA,Congo - Kinshasa
COD,1.4,5_mass,167871364.6153846,80,NA,Congo - Kinshasa
COD,1.4,5_cd,0,80,NA,Congo - Kinshasa
COD,1.4,6_routine,19638500.04,80,NA,Congo - Kinshasa
COD,1.4,6_mass,121240430,80,NA,Congo - Kinshasa
COD,1.4,6_cd,0,80,NA,Congo - Kinshasa
COG,2.9,0,4695719.951111111,80,Mass campaigns: Every 3 years using pop/1.8,Congo - Brazzaville
COG,2.9,2,3639129.66,80,CD: Annual distributions,Congo - Brazzaville
COG,2.9,3,5206502.991111111,80,CD: Between mass campaigns,Congo - Brazzaville
COG,2.9,4,5405024.173333333,80,Mass campaigns: Every 3 years using tailored approach,Congo - Brazzaville
COG,2.9,5,7533986.84,80,Mass campaigns: Every 2 years using tailored approach,Congo - Brazzaville
COG,2.9,6,8243407.728888888,80,Mass campaigns: Every 2 years using pop/1.8,Congo - Brazzaville
COG,2.9,0_routine,1149198.8399999999,80,NA,Congo - Brazzaville
COG,2.9,0_mass,3546521.111111111,80,NA,Congo - Brazzaville
COG,2.9,0_cd,0,80,NA,Congo - Brazzaville
COG,2.9,2_routine,1149198.8399999999,80,NA,Congo - Brazzaville
COG,2.9,2_mass,0,80,NA,Congo - Brazzaville
COG,2.9,2_cd,2489930.8200000003,80,NA,Congo - Brazzaville
COG,2.9,3_routine,1149198.8399999999,80,NA,Congo - Brazzaville
COG,2.9,3_mass,3546521.111111111,80,NA,Congo - Brazzaville
COG,2.9,3_cd,510783.04000000004,80,NA,Congo - Brazzaville
COG,2.9,4_routine,1149198.8399999999,80,NA,Congo - Brazzaville
COG,2.9,4_mass,4255825.333333333,80,NA,Congo - Brazzaville
COG,2.9,4_cd,0,80,NA,Congo - Brazzaville
COG,2.9,5_routine,1149198.8399999999,80,NA,Congo - Brazzaville
COG,2.9,5_mass,6384788,80,NA,Congo - Brazzaville
COG,2.9,5_cd,0,80,NA,Congo - Brazzaville
COG,2.9,6_routine,1149198.8399999999,80,NA,Congo - Brazzaville
COG,2.9,6_mass,7094208.888888888,80,NA,Congo - Brazzaville
COG,2.9,6_cd,0,80,NA,Congo - Brazzaville
COM,2.1,0,649546.3422222221,80,Mass campaigns: Every 3 years using pop/1.8,Comoros
COM,2.1,2,662288,80,CD: Annual distributions,Comoros
COM,2.1,3,826154.0422222222,80,CD: Between mass campaigns,Comoros
COM,2.1,4,1042024.12,80,Mass campaigns: Every 3 years using tailored approach,Comoros
COM,2.1,5,1041987.62,80,Mass campaigns: Every 2 years using tailored approach,Comoros
COM,2.1,6,1140103.0088888886,80,Mass campaigns: Every 2 years using pop/1.8,Comoros
COM,2.1,0_routine,158949.12,80,NA,Comoros
COM,2.1,0_mass,490597.2222222222,80,NA,Comoros
COM,2.1,0_cd,0,80,NA,Comoros
COM,2.1,2_routine,158949.12,80,NA,Comoros
COM,2.1,2_mass,0,80,NA,Comoros
COM,2.1,2_cd,503338.88,80,NA,Comoros
COM,2.1,3_routine,158949.12,80,NA,Comoros
COM,2.1,3_mass,490597.2222222222,80,NA,Comoros
COM,2.1,3_cd,176607.7,80,NA,Comoros
COM,2.1,4_routine,158949.12,80,NA,Comoros
COM,2.1,4_mass,883075,80,NA,Comoros
COM,2.1,4_cd,0,80,NA,Comoros
COM,2.1,5_routine,158949.12,80,NA,Comoros
COM,2.1,5_mass,883038.5,80,NA,Comoros
COM,2.1,5_cd,0,80,NA,Comoros
COM,2.1,6_routine,158949.12,80,NA,Comoros
COM,2.1,6_mass,981153.8888888888,80,NA,Comoros
COM,2.1,6_cd,0,80,NA,Comoros
DJI,1,0,859317.5066666666,80,Mass campaigns: Every 3 years using pop/1.8,Djibouti
DJI,1,2,1436953.2399999998,80,CD: Annual distributions,Djibouti
DJI,1,3,1677094.9566666665,80,CD: Between mass campaigns,Djibouti
DJI,1,4,11892855.84,80,Mass campaigns: Every 3 years using tailored approach,Djibouti
DJI,1,5,2806404.728888889,80,Mass campaigns: Every 2 years using tailored approach,Djibouti
DJI,1,6,1508345.2844444443,80,Mass campaigns: Every 2 years using pop/1.8,Djibouti
DJI,1,0_routine,210285.83999999997,80,NA,Djibouti
DJI,1,0_mass,649031.6666666666,80,NA,Djibouti
DJI,1,0_cd,0,80,NA,Djibouti
DJI,1,2_routine,210285.83999999997,80,NA,Djibouti
DJI,1,2_mass,0,80,NA,Djibouti
DJI,1,2_cd,1226667.4,80,NA,Djibouti
DJI,1,3_routine,210285.83999999997,80,NA,Djibouti
DJI,1,3_mass,649031.6666666666,80,NA,Djibouti
DJI,1,3_cd,817777.45,80,NA,Djibouti
DJI,1,4_routine,210285.83999999997,80,NA,Djibouti
DJI,1,4_mass,11682570,80,NA,Djibouti
DJI,1,4_cd,0,80,NA,Djibouti
DJI,1,5_routine,210285.83999999997,80,NA,Djibouti
DJI,1,5_mass,2596118.888888889,80,NA,Djibouti
DJI,1,5_cd,0,80,NA,Djibouti
DJI,1,6_routine,210285.83999999997,80,NA,Djibouti
DJI,1,6_mass,1298059.4444444445,80,NA,Djibouti
DJI,1,6_cd,0,80,NA,Djibouti
ERI,3,0,2861178.3355555553,80,Mass campaigns: Every 3 years using pop/1.8,Eritrea
ERI,3,2,1867394.08,80,CD: Annual distributions,Eritrea
ERI,3,3,2861178.3355555553,80,CD: Between mass campaigns,Eritrea
ERI,3,4,2645087.7800000003,80,Mass campaigns: Every 3 years using tailored approach,Eritrea
ERI,3,5,4591064.28,80,Mass campaigns: Every 2 years using tailored approach,Eritrea
ERI,3,6,5023374.446666666,80,Mass campaigns: Every 2 years using pop/1.8,Eritrea
ERI,3,0_routine,700272.78,80,NA,Eritrea
ERI,3,0_mass,2160905.5555555555,80,NA,Eritrea
ERI,3,0_cd,0,80,NA,Eritrea
ERI,3,2_routine,700272.78,80,NA,Eritrea
ERI,3,2_mass,0,80,NA,Eritrea
ERI,3,2_cd,1167121.3,80,NA,Eritrea
ERI,3,3_routine,700272.78,80,NA,Eritrea
ERI,3,3_mass,2160905.5555555555,80,NA,Eritrea
ERI,3,3_cd,0,80,NA,Eritrea
ERI,3,4_routine,700272.78,80,NA,Eritrea
ERI,3,4_mass,1944815,80,NA,Eritrea
ERI,3,4_cd,0,80,NA,Eritrea
ERI,3,5_routine,700272.78,80,NA,Eritrea
ERI,3,5_mass,3890791.5,80,NA,Eritrea
ERI,3,5_cd,0,80,NA,Eritrea
ERI,3,6_routine,700272.78,80,NA,Eritrea
ERI,3,6_mass,4323101.666666666,80,NA,Eritrea
ERI,3,6_cd,0,80,NA,Eritrea
ETH,1.3,0,97785057.67777777,80,Mass campaigns: Every 3 years using pop/1.8,Ethiopia
ETH,1.3,2,139593445.25,80,CD: Annual distributions,Ethiopia
ETH,1.3,3,169578019.87777779,80,CD: Between mass campaigns,Ethiopia
ETH,1.3,4,467058821.56666666,80,Mass campaigns: Every 3 years using tailored approach,Ethiopia
ETH,1.3,5,245513521.5666667,80,Mass campaigns: Every 2 years using tailored approach,Ethiopia
ETH,1.3,6,171652449.34444442,80,Mass campaigns: Every 2 years using pop/1.8,Ethiopia
ETH,1.3,0_routine,23930304.9,80,NA,Ethiopia
ETH,1.3,0_mass,73854752.77777778,80,NA,Ethiopia
ETH,1.3,0_cd,0,80,NA,Ethiopia
ETH,1.3,2_routine,23930304.9,80,NA,Ethiopia
ETH,1.3,2_mass,0,80,NA,Ethiopia
ETH,1.3,2_cd,115663140.35,80,NA,Ethiopia
ETH,1.3,3_routine,23930304.9,80,NA,Ethiopia
ETH,1.3,3_mass,73854752.77777778,80,NA,Ethiopia
ETH,1.3,3_cd,71792962.2,80,NA,Ethiopia
ETH,1.3,4_routine,23930304.9,80,NA,Ethiopia
ETH,1.3,4_mass,443128516.6666667,80,NA,Ethiopia
ETH,1.3,4_cd,0,80,NA,Ethiopia
ETH,1.3,5_routine,23930304.9,80,NA,Ethiopia
ETH,1.3,5_mass,221583216.6666667,80,NA,Ethiopia
ETH,1.3,5_cd,0,80,NA,Ethiopia
ETH,1.3,6_routine,23930304.9,80,NA,Ethiopia
